2016/3/27 19:45,11.43 
2016/3/27 20:00,10.76 
2016/3/27 20:15,9.78 
2016/3/27 20:30,8.51 
2016/3/27 20:45,7.39 
2016/3/27 21:00,6.66 
2016/3/27 21:15,6.10 
2016/3/27 21:30,5.62 
2016/3/27 21:45,5.03 
2016/3/27 22:00,3.84 
2016/3/27 22:15,2.80 
2016/3/27 22:30,2.44 
2016/3/27 22:45,2.53 
2016/3/27 23:00,2.57 
2016/3/27 23:15,2.30 
2016/3/27 23:30,2.26 
2016/3/27 23:45,2.48 
2016/3/28 0:00,2.69 
2016/3/28 0:15,2.77 
2016/3/28 0:30,2.80 
2016/3/28 0:45,2.74 
2016/3/28 1:00,2.29 
2016/3/28 1:15,1.74 
2016/3/28 1:30,1.48 
2016/3/28 1:45,1.23 
2016/3/28 2:00,1.02 
2016/3/28 2:15,0.94 
2016/3/28 2:30,0.80 
2016/3/28 2:45,0.69 
2016/3/28 3:00,0.66 
2016/3/28 3:15,0.72 
2016/3/28 3:30,0.74 
2016/3/28 3:45,0.56 
2016/3/28 4:00,0.49 
2016/3/28 4:15,0.70 
2016/3/28 4:30,0.74 
2016/3/28 4:45,0.56 
2016/3/28 5:00,0.56 
2016/3/28 5:15,0.85 
2016/3/28 5:30,1.25 
2016/3/28 5:45,1.56 
2016/3/28 6:00,1.84 
2016/3/28 6:15,1.97 
2016/3/28 6:30,1.87 
2016/3/28 6:45,1.63 
2016/3/28 7:00,1.40 
2016/3/28 7:15,1.13 
2016/3/28 7:30,0.96 
2016/3/28 7:45,1.08 
2016/3/28 8:00,1.43 
2016/3/28 8:15,1.82 
2016/3/28 8:30,1.92 
2016/3/28 8:45,1.96 
2016/3/28 9:00,2.09 
2016/3/28 9:15,2.02 
2016/3/28 9:30,2.13 
2016/3/28 9:45,2.84 
2016/3/28 10:00,4.07 
2016/3/28 10:15,5.70 
2016/3/28 10:30,6.87 
2016/3/28 10:45,7.38 
2016/3/28 11:00,7.77 
2016/3/28 11:15,8.12 
2016/3/28 11:30,8.45 
2016/3/28 11:45,8.55 
2016/3/28 12:00,8.50 
2016/3/28 12:15,8.72 
2016/3/28 12:30,9.02 
2016/3/28 12:45,9.20 
2016/3/28 13:00,9.58 
2016/3/28 13:15,9.93 
2016/3/28 13:30,9.85 
2016/3/28 13:45,9.62 
2016/3/28 14:00,9.52 
2016/3/28 14:15,9.59 
2016/3/28 14:30,9.62 
2016/3/28 14:45,9.38 
2016/3/28 15:00,9.02 
2016/3/28 15:15,8.68 
2016/3/28 15:30,8.24 
2016/3/28 15:45,8.13 
2016/3/28 16:00,8.41 
2016/3/28 16:15,8.63 
2016/3/28 16:30,8.65 
2016/3/28 16:45,8.45 
2016/3/28 17:00,8.24 
2016/3/28 17:15,7.92 
2016/3/28 17:30,7.72 
2016/3/28 17:45,7.72 
2016/3/28 18:00,7.65 
2016/3/28 18:15,7.82 
2016/3/28 18:30,7.86 
2016/3/28 18:45,7.76 
2016/3/28 19:00,8.04 
2016/3/28 19:15,8.17 
2016/3/28 19:30,7.84 
2016/3/28 19:45,7.44 
2016/3/28 20:00,7.24 
2016/3/28 20:15,7.11 
2016/3/28 20:30,6.87 
2016/3/28 20:45,6.49 
2016/3/28 21:00,6.42 
2016/3/28 21:15,6.67 
2016/3/28 21:30,6.63 
2016/3/28 21:45,6.54 
2016/3/28 22:00,6.59 
2016/3/28 22:15,6.52 
2016/3/28 22:30,6.27 
2016/3/28 22:45,6.15 
2016/3/28 23:00,6.10 
2016/3/28 23:15,6.11 
2016/3/28 23:30,6.05 
2016/3/28 23:45,6.12 
2016/3/29 0:00,6.52 
2016/3/29 0:15,6.90 
